label,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,L.RN,R.VTA,R.SN,R.RN
R.PaCG,225.082962036133,103.692585694002,149.92600852868,172.077575683594,0.0,212.028564453125,152.842158122311,188.394254928858,118.879275566691,188.605724375534,0.0,0.0,118.349722638444,211.097607553492,0.0,121.515060646495,164.575831410811,0.0,205.331797669218,0.0,146.101503638187,88.0237496195798,131.79202164931,137.887608664768,160.934860627471,198.270234519938,127.863462779704,155.198850871003,167.21004000501,146.725539904625,0.0,0.0,172.751220199049,141.133619585962,166.237337148099,138.681595532856,108.687939261844,135.893680558955,138.958763476898,139.203238008433,0.0,0.0,85.0754178767959,64.7145158973463,88.3333184761406,91.5946384628674,102.390839796906,0.0,0.0,145.309707641602,80.5381075957998,98.6715691886859,0.0,0.0,205.513345515479,119.663719885169,163.171549102515,83.2663865749878,0.0,175.006550543713,0.0,95.4054794311523,166.106949366938,95.1938679112484,0.0,142.271934335803,0.0,158.236022949219,0.0,13.9710281563149,37.1994784293126,22.1362026698695,38.8691138203507,120.523179003044,130.830419700588,33.1621658493838,36.0636201970106,121.442363387452,100.020527974271,0.0,0.0,0.0,93.3957722874414,150.293009454409,166.237337148099,166.237337148099,166.237337148099,150.293009454409,150.293009454409,150.293009454409
R.POP,0.0,91.6349114865367,135.583835396757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.235698078754,0.0,122.745376586914,223.693206787109,0.0,181.242789703128,143.144809198256,0.0,165.90071359521,0.0,193.900608671899,138.695164731392,150.026180259914,204.635524931396,119.977909884147,149.209871267351,140.719060182157,181.878955449983,244.196853637695,204.171066507636,0.0,0.0,0.0,142.576777049483,142.129470825195,170.879890839239,128.506900005873,142.284186387988,161.138476738892,0.0,0.0,88.6195297241211,102.182982407544,65.6069948859013,62.0484522340876,87.6229080702484,153.880615234375,122.071235656738,0.0,113.627233221471,83.5840179677432,56.330457621436,0.0,0.0,145.340881546233,127.11761705618,140.915355668282,0.0,204.302129419296,70.2761994708699,153.238067626953,132.539976250777,144.283390410364,167.587387084961,142.271934335803,0.0,84.8069039293297,29.7241428120342,0.0,75.4850622445958,105.18650699587,31.5833908059084,131.573615762546,88.8911486670312,38.7755475179097,90.6840987736261,135.969900836658,129.357249578224,97.4109825396581,0.0,122.579817225926,185.444396972656,40.2879667286102,162.516229136411,142.129470825195,142.129470825195,142.129470825195,162.516229136411,162.516229136411,162.516229136411
R.POR,0.0,0.0,238.279632568359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.195548087323,0.0,120.886484189263,187.59587097168,0.0,0.0,121.75724029541,120.96126097676,144.405743410424,0.0,0.0,0.0,0.0,229.190612792969,83.6589696940696,129.712654823226,130.631711319688,0.0,0.0,0.0,0.0,0.0,0.0,142.373123168945,0.0,154.433395385742,109.512593656675,138.382377587044,199.489136355763,0.0,0.0,111.57188740558,107.704313857973,61.9002413820574,67.7449283984314,79.3179538806252,146.388088862652,94.7916732397381,62.4826027844806,139.407128762159,93.5608609487959,142.703287652833,0.0,0.0,138.266331866128,201.05200763904,120.435553925761,185.736914026954,175.522691529738,23.5843731944219,193.984188424897,54.9575450587645,128.902978368187,0.0,0.0,84.8069039293297,0.0,24.8341187224585,168.970428466797,129.428695678711,168.17518586773,109.932846521233,0.0,60.7178131198169,22.2707925574104,79.4103242947151,213.453634519236,115.016374970814,221.762069702148,52.6606606526742,104.696126522136,0.0,65.3085004042405,137.235984987676,0.0,0.0,0.0,137.235984987676,137.235984987676,137.235984987676
R.PTR,0.0,95.7287998224708,130.044540405273,0.0,0.0,0.0,0.0,0.0,195.010101318359,0.0,149.29733392793,0.0,131.700436609876,182.196273803711,0.0,0.0,162.52931648164,167.940841674805,162.845962848715,0.0,0.0,126.219137689011,185.901463529034,226.683746337891,110.215711103013,137.898511241501,150.252911418713,0.0,215.015126984528,0.0,0.0,0.0,0.0,139.128783702965,182.618651290694,167.753264531455,131.304715862668,151.105960256694,154.533758007254,195.882690429688,0.0,134.85400390625,109.233027371457,71.042155440799,71.5474275299837,86.8926295469722,104.422062999053,86.1189936855093,75.8421973018066,134.73579559058,79.3550341871825,104.529828946987,206.832191129937,0.0,152.351037923293,161.507096379058,124.392727609654,150.287753739098,186.745471960152,36.9139084791421,182.69998360307,86.7671248267057,131.089846813328,128.150206362527,158.236022949219,29.7241428120342,24.8341187224585,0.0,181.086621024363,135.272628664352,146.433584997346,95.6179400417364,213.47349482305,69.7519490952366,34.1553119278437,91.0620633645758,197.317874294196,102.886017155524,138.17920611259,102.621465784398,103.005426258261,0.0,50.7306785823168,142.904172873847,182.618651290694,182.618651290694,182.618651290694,142.904172873847,142.904172873847,142.904172873847
R.PCAL,0.0,0.0,0.0,165.664597174341,0.0,178.807719422348,202.442085960689,207.695773803066,96.2121669356539,176.594583018774,0.0,129.506224869011,129.990569091263,187.092193603516,137.25798034668,0.0,0.0,0.0,0.0,164.213016722973,0.0,0.0,163.05598449707,140.568929623359,128.328959435879,0.0,0.0,163.059840617712,200.409251743919,166.405086313702,0.0,0.0,0.0,209.268224288561,0.0,165.096821688548,0.0,206.545679139413,211.027114868164,175.74293110031,185.805297851562,149.430252075195,118.94876033988,142.412088659857,119.378437101403,127.001840713086,79.2381340559827,114.506349251414,141.478393554688,123.272770342229,0.0,0.0,12.436765959464,156.091613769531,57.1063313441928,93.8756222575018,89.594879573346,66.8884999225051,15.4849260388728,163.245815637332,16.1115472729251,191.603482786353,108.878727975641,76.7558041953057,0.0,0.0,168.970428466797,181.086621024363,0.0,110.740898132324,0.0,195.974716186523,31.5810713904467,0.0,171.246626271408,205.58107931349,50.4465635744355,113.634212503808,132.90525551285,0.0,128.550075953339,166.288497924805,126.39146890669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.PoCG,168.487258911133,159.717292373975,176.168549040957,220.406048459984,0.0,0.0,165.447521599063,179.967337592752,127.026400925121,207.889628151068,0.0,114.688537597656,169.29895690796,161.488571166992,0.0,147.412529457007,168.070306357734,0.0,202.691902876191,202.198654174805,148.487181139881,116.309140800872,170.287130628437,154.932604454959,111.079922757441,185.399127254874,158.034579025371,160.456117263707,185.716657697794,155.338510744655,0.0,0.0,156.132580740645,159.345091311655,166.83305070983,151.311595879733,142.881815554614,152.671595475695,149.388534738978,180.303132424331,0.0,0.0,86.1589709905676,80.9150505853662,76.1080925596829,86.0415526228502,106.547350584522,127.033295085927,0.0,99.6097331643322,120.440182370882,86.8076752599669,0.0,0.0,147.636725808352,88.1189933309527,126.821629532194,100.708437131192,127.50513880533,120.88863968535,182.334886215955,105.150092971318,109.606093198852,96.4207456933158,13.9710281563149,75.4850622445958,129.428695678711,135.272628664352,110.740898132324,0.0,79.9514665911666,39.6016004174909,40.2762048563011,0.0,105.417624005045,106.805874782242,29.1655254034005,120.431853285054,30.7069525241942,0.0,0.0,115.516052350984,47.4564958331633,140.779969595748,166.83305070983,166.83305070983,166.83305070983,140.779969595748,140.779969595748,140.779969595748
R.PCG,0.0,35.5836943344162,103.031676378595,191.062643915255,0.0,189.219658019526,117.212294523305,199.118387963393,68.2950090149279,162.715240478516,207.991165161133,204.097366333008,106.181312561035,176.163890376023,127.638206481934,82.5627922684993,148.113251343084,0.0,170.922744750977,142.767631930965,105.789952777363,35.7254273655014,100.133289540397,93.7165721595866,49.5910339355469,126.374644761562,90.9068811655909,128.417759107509,156.275655800425,106.641740390593,0.0,0.0,128.873159005445,123.465343772172,147.41027500348,114.501651777802,73.4764372162989,120.263103990507,104.57750274632,193.278167724609,197.360244750977,115.335497672933,72.904311441031,54.93245260034,74.5383199680709,77.7575239299419,87.0758197382019,94.5344724745906,0.0,109.994783105796,24.3594282636286,91.6651506876334,146.545244427059,136.4794921875,208.837173461914,100.174382137179,162.862300396903,29.0717070285502,141.112590653989,132.907119750977,95.8357035490332,133.161560058594,137.303994513365,96.5119410565807,37.1994784293126,105.18650699587,168.17518586773,146.433584997346,0.0,79.9514665911666,0.0,70.0899787906604,42.2896316938985,65.9407010404891,111.895680328505,43.5178101246875,87.1612796487722,110.650159007206,98.7973961520423,0.0,0.0,88.3111778527113,77.2882828361968,133.142773213272,147.41027500348,147.41027500348,147.41027500348,133.142773213272,133.142773213272,133.142773213272
R.PrCG,171.726943969727,122.004848632143,159.254247134238,208.229888916016,0.0,202.889984130859,175.775646978663,235.843627913705,103.2286816152,188.847056508215,156.091092054194,180.792358118299,141.350555156713,247.129928588867,160.833740234375,133.545551273096,167.00022995505,0.0,187.398308506517,0.0,147.837434585751,104.145101974429,144.514635934393,152.266752824655,151.704959579851,171.983383809363,143.152742260997,157.51982155537,188.817861014552,185.076647699614,0.0,0.0,187.628702061121,177.248485432939,169.546455558837,149.639121277258,120.586730430864,149.656708745512,146.062979308195,201.659751224013,0.0,150.780029296875,85.3051312686006,68.9219133878888,71.2245446907194,78.3377246635356,95.7453074530269,172.491541681289,117.239799499512,110.148291237505,94.2530389977402,40.4610151914743,179.898864746094,0.0,188.804888400234,102.525709872288,154.128043861749,124.445231381173,162.334048082307,103.372103775455,191.160919189453,112.783481306107,126.862556987861,105.489418757586,22.1362026698695,31.5833908059084,109.932846521233,95.6179400417364,195.974716186523,39.6016004174909,70.0899787906604,0.0,84.3864475620374,134.345426344918,76.3270691713859,53.3830483595007,72.5642992963517,138.529643273374,81.0073725141473,180.912902832031,0.0,125.262948126934,59.2587171321526,142.463170071493,169.546455558837,169.546455558837,169.546455558837,142.463170071493,142.463170071493,142.463170071493
R.PCU,175.10994790118,128.303136768893,173.247130551064,145.004961453494,0.0,164.348785932508,141.294048770493,173.337733719157,78.2883303676724,154.300547241516,189.186557817093,129.818495803997,111.225982850562,181.813268414618,145.106309883965,141.755784305845,197.366898526628,0.0,222.202179708396,145.364732782118,153.574069054573,114.962939824729,174.89459397609,115.41340767539,129.836429916558,225.286624330783,166.389495684809,141.124682764627,164.049075588126,144.776792448842,0.0,240.334548950195,139.150175557588,157.503323822803,191.689425223606,148.475909995316,132.433863540708,164.466938153889,161.363748359098,152.769588950584,192.504984350809,108.042007446289,96.4826463396541,90.4400442957613,106.350843700107,115.973999156945,68.4762946877095,127.331356405938,139.964080810547,103.037080373802,97.6099194546361,127.75357531392,30.3926631814227,84.9337668341339,95.5249239912014,74.0988673753842,104.778169915936,32.2515410475459,66.4893592183421,177.979698188988,35.3296001210828,121.476011766517,111.879324999223,69.4537174819597,38.8691138203507,131.573615762546,0.0,213.47349482305,31.5810713904467,40.2762048563011,42.2896316938985,84.3864475620374,0.0,120.512110336642,159.8729022113,114.085747461981,21.9930715239449,107.187670768434,95.0726536792832,0.0,155.176271209428,92.0423957116862,101.945491645366,164.117651067041,191.689425223606,191.689425223606,191.689425223606,164.117651067041,164.117651067041,164.117651067041
R.RACG,0.0,31.5613587061366,0.0,0.0,0.0,0.0,242.992065429688,107.301315307617,79.8152008056641,0.0,65.1580817684729,0.0,56.3933320881876,156.865556229441,0.0,136.101699829102,151.928717982662,84.8496341858286,89.1561115712281,0.0,0.0,0.0,0.0,0.0,20.3794873590323,90.6949447241234,78.6365743500693,0.0,166.361159800076,0.0,76.9424514770508,112.356263572681,0.0,127.359034467338,220.451614379883,149.831692739526,69.1588700523371,86.0533986094343,126.872178969509,244.708633422852,0.0,48.1697036457796,112.376536988272,43.1602851057561,61.4640985734668,89.2997753677599,143.840108098654,91.170783996582,22.7385274171319,201.330520629883,20.6313421378317,118.735298062687,0.0,0.0,151.654516376364,158.075637817383,87.6686114627214,117.509052376205,215.990249633789,35.558095310264,126.373565673828,21.2398047556282,119.321969743308,0.0,120.523179003044,88.8911486670312,60.7178131198169,69.7519490952366,0.0,0.0,65.9407010404891,134.345426344918,120.512110336642,0.0,52.6580323917552,38.8943825616559,178.617617509509,78.4600499614766,117.504943847656,51.3901888167566,83.1994158164707,0.0,65.4021610536418,0.0,220.451614379883,220.451614379883,220.451614379883,0.0,0.0,0.0
R.RMFG,233.214767456055,98.4821626749727,147.40400699971,0.0,0.0,0.0,195.860488891602,188.988231614759,0.0,0.0,121.337118187866,214.146622402057,109.748237039163,211.291037793192,0.0,153.780763735631,152.812772763509,132.368895685075,132.777358252087,0.0,221.3298626745,165.663633850386,167.882185093106,213.210553755253,106.471108253042,124.023107932202,129.488599797085,227.482047546707,188.035510827925,214.571877285173,116.925189073678,178.293945942575,0.0,148.796587057704,205.911223534184,159.318555119145,127.464108665358,134.279522643531,144.035201158686,0.0,226.621734619141,107.532219469149,106.941455946369,68.2501212300055,74.4372791436138,87.8258538732864,136.15463015543,98.8204428061367,74.1287960090726,127.703747985646,70.6111355361874,32.1268525669694,192.423095703125,106.307976218518,144.403931326308,138.051735929674,136.715859515254,149.526757166225,188.361415881956,29.3365828482117,164.881590745391,30.919740029067,133.877481323302,155.363516984442,130.830419700588,38.7755475179097,22.2707925574104,34.1553119278437,171.246626271408,105.417624005045,111.895680328505,76.3270691713859,159.8729022113,52.6580323917552,0.0,38.5953745832227,148.050557623354,118.80427245909,124.28321554843,12.2072123762086,103.128414361947,121.504318237305,73.6375975118166,153.799852921225,205.911223534184,205.911223534184,205.911223534184,153.799852921225,153.799852921225,153.799852921225
R.SFG,208.881088256836,80.68491683963,130.496159640376,0.0,0.0,180.242614746094,203.656733474989,202.696545913263,134.005431788757,178.511138916016,131.284841269156,224.93070923889,116.468710365437,198.3789555934,0.0,133.489837032565,148.762263395218,135.752250933295,147.511482113016,0.0,164.136870323765,100.178677499514,140.011180105786,163.869152540125,99.503595875736,128.261632206293,122.701929659961,198.953855030942,191.91972450181,209.809452414198,171.049520300572,171.423385620117,220.22004699707,144.70004989956,179.726570616343,148.488208586906,116.357321599634,133.748294473594,141.056855136203,200.827460008201,0.0,124.727860181775,96.7353005098583,70.1452107826298,81.1400899762134,91.5030250914107,124.104390874629,109.290331420657,83.9644508861495,151.480459734261,42.3176077858311,39.67021786823,176.998728055928,118.696266174316,177.661858167349,141.453021260889,160.462182191472,119.898475777681,201.364940705214,76.1939162774806,193.179575749896,18.9930527325934,149.505691783401,141.136497745828,33.1621658493838,90.6840987736261,79.4103242947151,91.0620633645758,205.58107931349,106.805874782242,43.5178101246875,53.3830483595007,114.085747461981,38.8943825616559,38.5953745832227,0.0,109.773750254889,148.778546047078,132.255550078557,14.1033664823773,128.002413740634,138.104747245069,91.8344342944353,155.968766106324,179.726570616343,179.726570616343,179.726570616343,155.968766106324,155.968766106324,155.968766106324
R.SPG,151.654482823336,140.373214048296,200.174246886653,170.693672123968,0.0,178.12843101391,176.579770264311,186.388463764801,100.139776134379,178.607615226695,0.0,161.196791872589,140.442972711876,197.445732469459,175.505135969599,147.758205958817,189.202788367685,0.0,0.0,175.127021669184,169.601616937502,131.445733321172,183.151168509079,139.438663483654,142.099610208877,186.951184877725,185.399652437846,158.145336221492,176.870464684601,161.063544220159,0.0,242.335144042969,150.120372981531,184.52292405403,181.611940593775,163.548272361691,154.241278355861,177.116625313404,174.329293436855,172.987540929475,211.457894507065,0.0,100.040946991026,103.148229587782,104.573405509295,111.166959629284,110.780293461419,125.215825695484,139.576919555664,101.417125982106,128.7316040226,108.072199028375,19.0509250722882,140.770355224609,98.9028841502933,42.4515254812276,115.101776593651,82.2263883800548,38.6221498027208,173.723273706328,77.4435474894564,227.738543736206,108.911791315008,107.961517669184,36.0636201970106,135.969900836658,213.453634519236,197.317874294196,50.4465635744355,29.1655254034005,87.1612796487722,72.5642992963517,21.9930715239449,178.617617509509,148.050557623354,109.773750254889,0.0,115.754255385958,60.2985906398877,0.0,168.015646958483,95.4092283328872,105.335904145342,157.733943088562,181.611940593775,181.611940593775,181.611940593775,157.733943088562,157.733943088562,157.733943088562
R.STG,168.799423217773,0.0,213.840408325195,200.957828780463,0.0,208.585400127007,184.56668698366,206.218656787974,115.694016327151,211.850555949533,115.598976135254,207.068095950499,135.3085432443,217.997852116648,195.090545654297,190.828301216402,0.0,0.0,232.345581054688,197.079693228167,174.175424545818,145.398476397757,201.002034771258,163.822411494984,143.767626482821,162.540113166683,194.950269131292,171.556344748682,202.585811636,166.168805915145,0.0,0.0,175.88994654579,182.744171125768,223.955319716332,167.66800870068,144.950005187542,186.581193621268,207.250076448401,198.585141122901,213.101261074532,170.732346444431,87.6214664710283,90.4376092433743,61.2664278447651,81.0319702229713,78.0643752076015,34.7100490211368,81.0155656354548,25.3177561772171,121.312225341797,132.701037630692,114.198311420235,25.3902332621724,58.311602287807,99.5440168609906,49.7532468799975,104.360745475899,108.287743070514,66.2592832562496,110.045094608818,81.7637816541859,28.3887020261575,67.2959716725695,121.442363387452,129.357249578224,115.016374970814,102.886017155524,113.634212503808,120.431853285054,110.650159007206,138.529643273374,107.187670768434,78.4600499614766,118.80427245909,148.778546047078,115.754255385958,0.0,35.8321528607438,111.531262468199,13.1392223036145,22.7931645721874,32.1524728362733,175.001351368482,223.955319716332,223.955319716332,223.955319716332,175.001351368482,175.001351368482,175.001351368482
R.SMG,0.0,89.9207763671875,190.712476648765,0.0,0.0,184.399015064854,165.043411358774,193.946913147156,110.303622283271,203.350559244315,0.0,216.094794659964,168.135097503215,189.764610778736,126.677101135254,161.532749034983,199.294158935547,0.0,201.941360473633,240.746063232422,142.338032980317,109.610268818158,176.518125031229,147.187214914765,110.044534632931,199.013228390501,190.03685680061,158.070453674373,182.455704973924,162.350461991642,0.0,0.0,142.297307477503,157.178475181895,0.0,157.352126636276,147.930869559718,164.373384761127,174.001941669834,173.220381617821,193.693030631295,0.0,94.4261042150328,101.554922642761,80.2745414002655,93.8215480600078,107.476010269024,126.223995428518,138.66751878472,26.0826281106227,136.476439423237,108.623776748407,166.944611140799,0.0,135.591008103351,32.956129851303,97.1092500797653,84.2805579744958,137.997746704463,156.834276790961,146.838468581224,114.138602169809,76.3470653919834,126.200259620577,100.020527974271,97.4109825396581,221.762069702148,138.17920611259,132.90525551285,30.7069525241942,98.7973961520423,81.0073725141473,95.0726536792832,117.504943847656,124.28321554843,132.255550078557,60.2985906398877,35.8321528607438,0.0,0.0,135.479220076913,38.8418618095848,44.7797449891143,145.325143690913,0.0,0.0,0.0,145.325143690913,145.325143690913,145.325143690913
R.FP,0.0,97.0370487752247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.603374485511,0.0,106.172867778196,0.0,0.0,0.0,164.317901611328,119.298191068979,116.595647450703,0.0,0.0,0.0,0.0,245.906936645508,115.833474232058,121.625272819749,125.281101133257,0.0,157.873321533203,0.0,130.075151798427,0.0,0.0,120.100887196876,0.0,132.829360461384,108.981234000741,126.589639554565,0.0,0.0,0.0,97.178775565392,0.0,70.4116042778211,78.5231228723584,107.731269836426,0.0,0.0,73.2525701685002,0.0,0.0,0.0,0.0,0.0,170.082504272461,0.0,131.309620779041,0.0,178.540587452965,13.1469423770731,188.731553410783,13.1551995047829,154.566467285156,0.0,0.0,0.0,52.6606606526742,102.621465784398,0.0,0.0,0.0,180.912902832031,0.0,51.3901888167566,12.2072123762086,14.1033664823773,0.0,111.531262468199,0.0,0.0,111.71905102702,0.0,87.6070420633991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.TP,0.0,0.0,0.0,0.0,0.0,0.0,232.470899818858,235.362640380859,210.229751586914,243.393432617188,125.411051873932,0.0,176.01432800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.930055801478,0.0,155.282608726775,164.975622636273,202.057041580482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.73384632834,229.125701904297,159.957409246007,0.0,0.0,0.0,0.0,86.9501312861558,92.5796171434194,53.4470446602091,67.8605120005023,51.1044952197926,16.0888718458797,70.2167953279773,89.4336700439453,128.83691338132,0.0,156.083694458008,9.45466206902272,11.9297355062633,147.853499582127,27.7066885490321,132.340927124023,152.192284025561,57.9425411895031,107.569813773241,95.232396964289,18.4446761158418,47.3266137366171,0.0,122.579817225926,104.696126522136,103.005426258261,128.550075953339,0.0,0.0,0.0,155.176271209428,83.1994158164707,103.128414361947,128.002413740634,168.015646958483,13.1392223036145,135.479220076913,111.71905102702,0.0,0.0,20.0955720187951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.TTG,0.0,0.0,0.0,0.0,0.0,222.028549194336,126.897476196289,0.0,87.6681196390004,180.911756268707,0.0,0.0,0.0,0.0,0.0,203.366806030273,0.0,0.0,0.0,0.0,192.835405536269,159.56086730957,171.58556885261,152.393592812116,190.546127319336,0.0,191.32080078125,144.619657591534,171.18229675293,0.0,0.0,0.0,0.0,121.23388671875,0.0,168.712231012724,0.0,148.453536987305,111.441436767578,174.63088056526,0.0,0.0,60.5226977912346,69.7032585547214,55.3419248530927,74.4462784136387,71.5723592977704,56.1235656738281,117.361503601074,50.5835258728932,170.268585205078,0.0,140.953747811793,0.0,0.0,103.476421343364,108.435553335335,83.4970684772081,136.359177254762,0.0,197.061233520508,122.618591308594,80.8311173061739,0.0,0.0,185.444396972656,0.0,0.0,166.288497924805,115.516052350984,88.3111778527113,125.262948126934,92.0423957116862,0.0,121.504318237305,138.104747245069,95.4092283328872,22.7931645721874,38.8418618095848,0.0,0.0,0.0,23.867628559046,82.5740280151367,0.0,0.0,0.0,82.5740280151367,82.5740280151367,82.5740280151367
R.IN,245.705657958984,86.1806813513198,162.720163656493,204.421134421111,0.0,189.561341316706,191.86900640877,223.100240530546,102.550388342181,200.698974931126,120.910311357245,196.405889931269,53.1617215012298,227.367613754616,99.3892288208008,148.231299067943,172.344514998798,135.588355220988,165.53135317234,175.571019630522,128.186585356526,148.241254335166,160.196571522689,160.433114273781,83.3766455949245,141.422062576274,150.256558266816,163.266779104074,171.8839391548,141.635797253695,104.630706787109,0.0,183.165328979492,55.8326349638484,77.8318563797719,90.2932803325245,105.826718463893,141.293194163114,83.3358995543504,142.263021334643,224.949966430664,38.7700040117361,33.3431752122622,43.6612269702354,22.6719694807417,33.9853153629734,47.8088028450622,12.249421158518,23.7559410480182,90.8576119825486,86.1605301452341,93.6250144402691,145.148015267044,18.2141286597153,74.3520423700916,107.526099658459,53.1656489856633,93.0977873515747,120.187968663077,26.6878554292754,100.413019427407,36.6511292290984,55.0581997442637,65.1750203184637,93.3957722874414,40.2879667286102,65.3085004042405,50.7306785823168,126.39146890669,47.4564958331633,77.2882828361968,59.2587171321526,101.945491645366,65.4021610536418,73.6375975118166,91.8344342944353,105.335904145342,32.1524728362733,44.7797449891143,87.6070420633991,20.0955720187951,23.867628559046,0.0,82.9278838283708,77.8318563797719,77.8318563797719,77.8318563797719,82.9278838283708,82.9278838283708,82.9278838283708
R.CER,0.0,106.476509094238,165.01335826703,217.769958496094,0.0,163.635183556838,187.348903950513,177.836815771248,157.534854919061,185.096176147461,161.234532488619,0.0,71.219680131513,0.0,68.50215631769,171.052287442913,182.581483459178,131.129257202148,171.00846862793,184.338943481445,176.671779107294,155.241184516117,165.689499381863,203.172766200205,100.902462224771,157.547885759588,170.962335380549,179.237759386052,190.037146387114,173.131098871741,0.0,0.0,0.0,80.9537930458655,34.177264152239,64.3611745961905,121.02437717386,107.686849686191,84.6189803979227,81.2037601050172,86.1852091350944,0.0,43.4785267498829,89.3823622308959,91.371778321638,75.3822952479166,57.0127501935301,62.6093894411608,49.7706413269043,140.538696289062,160.595177860838,149.219532635505,188.594873730073,0.0,156.873729686992,148.475850501103,190.970498909848,126.667616757305,196.475212015327,144.452245649563,200.422714233398,127.641353585608,123.941198974894,52.6083880025565,150.293009454409,162.516229136411,137.235984987676,142.904172873847,0.0,140.779969595748,133.142773213272,142.463170071493,164.117651067041,0.0,153.799852921225,155.968766106324,157.733943088562,175.001351368482,145.325143690913,0.0,0.0,82.5740280151367,82.9278838283708,0.0,34.177264152239,34.177264152239,34.177264152239,0.0,0.0,0.0
L.VTA,0.0,179.631317138672,126.580321655106,140.997375488281,0.0,0.0,172.249931923802,231.988418579102,149.35013208767,121.883979797363,0.0,188.783477783203,71.9057591162457,136.542088293407,31.3227789413964,148.728857863139,135.973343648594,116.340179443359,211.45486563735,184.074035644531,139.895832079839,117.291752346348,152.038734812897,138.624497027878,207.833892822266,165.522885353398,152.507582883783,150.220488407609,152.524353027344,177.39592688797,0.0,0.0,123.606391906738,80.1450279617649,0.0,50.1984365113506,99.4630572619944,95.642903485716,69.091930610829,65.7379079006787,72.8896477118962,75.0064239501953,57.2687996817344,104.672481860654,110.300212942177,88.4465699776925,71.2556036666584,102.544493854982,0.0,0.0,171.716020534844,176.015172256728,0.0,0.0,130.626739501953,208.340828354147,154.023529052734,0.0,185.292297363281,175.359008789062,0.0,196.124929371444,0.0,60.9216298698291,166.237337148099,142.129470825195,0.0,182.618651290694,0.0,166.83305070983,147.41027500348,169.546455558837,191.689425223606,220.451614379883,205.911223534184,179.726570616343,181.611940593775,223.955319716332,0.0,0.0,0.0,0.0,77.8318563797719,34.177264152239,0.0,0.0,0.0,34.177264152239,34.177264152239,34.177264152239
L.SN,0.0,179.631317138672,126.580321655106,140.997375488281,0.0,0.0,172.249931923802,231.988418579102,149.35013208767,121.883979797363,0.0,188.783477783203,71.9057591162457,136.542088293407,31.3227789413964,148.728857863139,135.973343648594,116.340179443359,211.45486563735,184.074035644531,139.895832079839,117.291752346348,152.038734812897,138.624497027878,207.833892822266,165.522885353398,152.507582883783,150.220488407609,152.524353027344,177.39592688797,0.0,0.0,123.606391906738,80.1450279617649,0.0,50.1984365113506,99.4630572619944,95.642903485716,69.091930610829,65.7379079006787,72.8896477118962,75.0064239501953,57.2687996817344,104.672481860654,110.300212942177,88.4465699776925,71.2556036666584,102.544493854982,0.0,0.0,171.716020534844,176.015172256728,0.0,0.0,130.626739501953,208.340828354147,154.023529052734,0.0,185.292297363281,175.359008789062,0.0,196.124929371444,0.0,60.9216298698291,166.237337148099,142.129470825195,0.0,182.618651290694,0.0,166.83305070983,147.41027500348,169.546455558837,191.689425223606,220.451614379883,205.911223534184,179.726570616343,181.611940593775,223.955319716332,0.0,0.0,0.0,0.0,77.8318563797719,34.177264152239,0.0,0.0,0.0,34.177264152239,34.177264152239,34.177264152239
