,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,R.VTA,R.SN,L.RN,R.RN
R.POP,0.0,0.000929769742023,0.000848805600597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138687229076,0.0,6.110067859906348e-05,6.259483789720373e-05,0.0,0.0003399057178071,0.0009308260717604,0.0,0.0002571675880897,0.0,7.545898764542956e-05,0.0003576845645267,0.0004934378237403,0.0002060027342581,0.0004611721247101,0.0032678037188273,0.0090289101489078,0.0001619600593002,5.947263892586801e-05,0.000209692557053,0.0,0.0,0.0,0.0001617375734712,0.000113899977361,0.002242310888178,0.0026368427861965,0.0022504485374761,0.0006467972955011,0.0,0.0,0.0001391273995067,0.00674808705281,0.015081628211151,0.024957702965635,0.0060116234059877,4.237615667093392e-05,6.322216204865195e-05,0.0,0.0007531034078097,0.006524435825514,0.0238976864578878,0.0,0.0,9.766149541530166e-05,0.0029441675461096,0.0008796046840211,0.0,0.0005444112476449,0.0075403125619911,3.1590630548103925e-05,0.0007112038399281,0.0013033380914965,3.880531089413635e-05,0.0006173566335117,0.0,0.0021355654671974,0.1016346094676159,0.0,0.0102792594923121,0.0008866255302057,0.1651893335397564,0.0005662907189972,0.0011612670979477,0.0843035694219898,0.0404604297207177,0.0008605068576227,0.0009746859868808,0.0115468581860054,0.0,0.0001883774543936,6.0376667289938494e-05,0.0550676607434376,0.0001746121439827,0.0,0.0,0.0232726228095332,0.0232726228095332,0.0,0.09104960023298904
R.POR,0.0,0.0,4.722392250686769e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008124310033261,0.0,0.0008262354404804,0.0001019634602003,0.0,0.0,5.769359232794844e-05,0.0002090430154578,0.0003758330876399,0.0,0.0,0.0,0.0,8.285810970680839e-05,0.0014149107409367,0.0030894710618521,0.0019423555775833,0.0,0.0,0.0,0.0,0.0,0.0,4.895740451683069e-05,0.0,4.855032489745764e-05,0.0008812829120886,0.0006063980713038,0.0001368543587655,0.0,0.0,0.000164355973078,0.0004544883239538,0.0112786457584508,0.0125720462799373,0.002291226852238,0.0001682534724866,0.0001558610234004,0.0012373286034038,0.0001106453463486,0.0009563836181083,0.0006034226827094,0.0,0.0,0.0003403207813677,0.0003933447457013,0.0009203013417115,0.0002122530051952,0.0002301479431274,0.2179053974441071,0.0001914220117995,0.0064760725674373,0.0014979263388629,0.0,0.0,0.0021355654671974,0.0,0.1458286837220694,3.640665252337216e-05,4.143741898231235e-05,0.0001814084839124,0.0003578623837348,0.0,0.0057624465337107,0.1561181303251003,0.0113224232362098,0.0001478246814455,0.0013857931370899,4.524903218410762e-05,0.0015755606843623,0.0006482441413479,0.0,0.0136648735780818,0.0001716715443712,0.0,0.0,0.019874016906594,0.019874016906594,0.0,0.09373911704149013
R.PTR,0.0,0.000685079265384,8.639613623493808e-05,0.0,0.0,0.0,0.0,0.0,3.302558557274801e-05,0.0,0.0006242899279054,0.0,0.0005732671483985,3.968663662259909e-05,0.0,0.0,0.0008035819721915,6.86914695624988e-05,0.0006610035222347,0.0,0.0,0.0001572824111562,0.0002641489997601,7.356940057502715e-05,0.0012377472624536,0.0058026187605185,0.0074421648065361,0.0,0.0001510343561702,0.0,0.0,0.0,0.0,0.0006108232168965,0.0001394674936781,0.001509871933457,0.0017035379396592,0.0011934262647697,0.0003356937235308,0.0001039080151672,0.0,6.90577097836232e-05,0.0056214189851578,0.0224207243338037,0.0335289554664497,0.0078750611932678,0.0002241495266121,0.0007797670341682,0.0007245672955846,0.0003240331900366,0.004718208314261,0.0024939381496957,8.530382444955942e-05,0.0,0.0006506164436605,0.0005738960548549,0.0016941083148699,0.0002204327937713,0.0005520096966744,0.1205524960579527,0.0001306762945205,0.0049481946450379,0.0031393684206581,0.0001031700310558,0.000123314199118,0.1016346094676159,0.1458286837220694,0.0,0.0004010252211275,0.0014133572796025,0.0002570908806997,0.005261418335403,0.000186053305566,0.00603359571555,0.1846825225969307,0.0255396198779439,0.0002278786246046,0.0017943243745705,0.0010944246729658,0.0010243344024164,0.0010227447327319,0.0,0.0616280737831993,0.0004033061045974,0.0,0.0,0.0178863479869096,0.0178863479869096,0.0,0.08838675567647317
R.PCAL,0.0,0.0,0.0,0.0005364740767405,0.0,0.0006954187589443,0.0001962441457443,0.0004444317588215,0.003266734232786,0.0024000776294689,0.0,0.0018172002598925,0.0001531215322079,5.610146771736754e-05,5.9518598184842306e-05,0.0,0.0,0.0,0.0,0.0007393014726525,0.0,0.0,9.4062450575328e-05,0.0018379593616088,0.0003903330147858,0.0,0.0,0.0012933020818447,0.0001077034794448,0.000171665403435,0.0,0.0,0.0,0.0001061443080538,0.0,0.0004502440825206,0.0,0.0005131061995969,6.463815476026922e-05,0.00028215684257,5.8249607754411295e-05,9.848632887570192e-05,0.0026930568148123,0.0003702800845244,0.0016062764089224,0.0005433665063901,0.0050059264082087,0.0011507568349451,6.694540152998833e-05,0.0001606272878608,0.0,0.0,0.4318180509024475,4.373641024817409e-05,0.0142145586968597,0.0012947661266579,0.0069275715879277,0.0098732541022743,0.2670304512464081,0.0004634396907487,0.4315327738740909,0.000125931541441,0.0032147311520252,0.0017166033209348,0.0,0.0,3.640665252337216e-05,0.0004010252211275,0.0,6.751475611268381e-05,0.0,9.56658866745276e-05,0.0317927417754354,0.0,0.0001062180499799,0.0003410608040093,0.0205863746840148,0.0018787140830096,0.0003193491764647,0.0,0.0001960087878468,5.291551670374382e-05,0.0012528206393465,0.0,0.0,0.0,0.0240558461142371,0.0240558461142371,0.0,0.09217915004784483
R.PoCG,9.466439267324986e-05,0.000364107451532,0.0003869128790252,0.0001167537656423,0.0,0.0,0.000673046231245,0.0001762635670084,0.0007084511218253,0.0001768706000004,0.0,0.0001832825412214,0.0002862216390401,7.319193576532474e-05,0.0,0.0016707403037554,0.0001664766925314,0.0,0.0001188599709785,7.901423124410393e-05,0.0011698298151736,0.0005270928190654,0.0032966761740387,0.002325182579637,0.0001173095294207,0.0001983927709732,0.0034513661723212,0.0025539958395241,0.0003555287700444,0.0017867296405177,0.0,0.0,0.0002558939412654,0.0005224971104181,0.0009290453794929,0.0109577541587675,0.0022259562353613,0.0015681717296057,0.0011482651609434,0.0005961092368464,0.0,0.0,0.0403831633679236,0.0093862359719628,0.0506553765740642,0.0273479535691872,0.0046953528468277,0.0002986009625993,0.0,0.0015242861590586,0.0008109623672941,0.0241014081747053,0.0,0.0,0.0004181930664199,0.0267677866842939,0.0020725859228205,0.0014132451025126,0.0002912614720699,0.0003630743259159,0.0002008168620892,0.0001843165285962,0.0025412771061313,0.0018433175782832,0.1909589317265174,0.0102792594923121,4.143741898231235e-05,0.0014133572796025,6.751475611268381e-05,0.0,0.0068303286936288,0.460808278038364,0.0224082246102382,0.0,0.0117348368669752,0.0169388548035457,0.1728100669984326,0.0040085020227325,0.2895597629833343,0.0,0.0,0.0008770851839022,0.0508313489100701,0.0012178057308026,0.0,0.0,0.0115085747038021,0.0115085747038021,0.0,0.06567417268662705
R.PCG,0.0,0.0024053989679386,0.0007874935702367,0.0001904558173189,0.0,0.0003213873155336,0.0003104932476393,0.0002738542244073,0.0029841231057703,0.0001336346796736,5.201930572249265e-05,3.199842709281198e-05,4.6250739814651726e-05,0.0001431854032903,9.448198948802272e-05,0.0081624091690801,0.0010191651209135,0.0,3.1590373468817084e-05,0.0002440036042347,0.002333592845225,0.0083869654747824,0.008978429039079,0.0060893541779446,4.394721164250356e-05,0.0004682621976395,0.0158034112004681,0.0013864308204504,0.0007403123446165,0.0008680175520946,0.0,0.0,0.0001456585603417,0.0016775920569444,0.000685241634489,0.0159556436112897,0.0068604915094389,0.0036554154516,0.0028140532739808,5.203919496928575e-05,7.426132042332408e-05,0.0001033079812494,0.0334772206062852,0.0151757291946527,0.0114005773706812,0.0115106471382318,0.0043583364648497,0.0002099687796946,0.0,0.0001896256576102,0.0869329280544353,0.0041253765667584,8.956657559131402e-05,0.0001211737352513,4.3778730567948056e-05,0.0014201023666125,0.0003108849025014,0.0820223088095335,0.0002450834603476,4.8482394411550655e-05,0.0002831810609319,4.815309757018793e-05,0.0005819374623581,0.0006823539968315,0.1120431038145085,0.0008866255302057,0.0001814084839124,0.0002570908806997,0.0,0.0068303286936288,0.0,0.0274095904500035,0.116401637614867,0.0083571151877266,0.0033148876598521,0.1076248436741762,0.009237163695601,0.0008263457673236,0.0048747734814488,0.0,0.0,0.000120597522807,0.002452593601511,0.0018975776884527,0.0,0.0,0.0309384766472001,0.0309384766472001,0.0,0.08111480876348706
R.PrCG,9.361758030079748e-05,0.0010166742652205,0.001364916651523,4.33115740538376e-05,0.0,0.0001032110695999,0.0005484577516564,0.0001305574188857,0.0007772567780411,0.0002089354223451,0.0002491167084821,0.0001704670663584,0.0005160895359242,0.0001550191285654,0.0001196021552586,0.0080395860420914,0.0013383062007477,0.0,0.0001499724340532,0.0,0.0020661463908366,0.0046835075421222,0.0095119011032251,0.0020871388951995,0.0002342856270065,0.0017009324157418,0.0185941526261065,0.0012396880191645,0.0003082395493987,0.0011567575289656,0.0,0.0,0.0003369589084636,0.0014002978654631,0.0018376203862754,0.019316878241889,0.0102248907824377,0.0061479350160663,0.0039171412907987,0.0005304628497109,0.0,7.136387754450476e-05,0.0950082986389012,0.0444641852704741,0.089625104032332,0.0830945850591422,0.0106363289349015,0.000269423629458,7.208657449051558e-05,0.0021599161765585,0.0043342345213382,0.2754416100581989,7.46881734227696e-05,0.0,0.0002603423289981,0.0248402984798157,0.0029917521762016,0.0015109740939136,0.0003480153997755,0.0007944356922262,5.083934076282509e-05,0.0001939024865585,0.0050897894915392,0.0014557940237059,0.2956453711920059,0.1651893335397564,0.0003578623837348,0.005261418335403,9.56658866745276e-05,0.460808278038364,0.0274095904500035,0.0,0.0147113322384024,0.0004850007277647,0.0607898730507823,0.2106106664227186,0.0431086758199091,0.0027387030308737,0.0522320831368454,6.777051741552064e-05,0.0,0.000961813708358,0.0453950334818303,0.0073494621026211,0.0,0.0,0.0138741107211463,0.0138741107211463,0.0,0.07324551706077005
R.PCU,0.0005460107297923,0.0004327977877731,0.000536816165992,0.004638657444489,0.0,0.0052628838919148,0.0087231370851719,0.0072855688115589,0.033201746543396,0.0179316614186267,6.783097087710062e-05,0.006946366448197,0.0007364634694014,0.0027160428531775,0.0009244865707753,0.0028443662059903,0.0009595415764463,0.0,0.0001472417776981,0.0056559098140401,0.0022984370499902,0.0027151595721981,0.0036968844985762,0.0319570673461722,0.0003978996982296,0.0003014080185734,0.0035039786468584,0.0188366724284417,0.0069150237995877,0.0071065388831411,0.0,9.521934357421533e-05,0.0012078880717645,0.0052426850184666,0.0001039303738235,0.0274318974442097,0.0023195720993863,0.0079764741616256,0.002514263540551,0.005393736347301,0.0003901529325558,3.553248880658906e-05,0.0352829434057232,0.004519492749466,0.0118406006361305,0.0060341635131736,0.0211347705411174,0.0013251663425165,0.0001020349572087,0.0023142195384562,0.0058017875326635,0.00175875691936,0.0627667896435142,0.0001714292634371,0.0053687672844072,0.0327735411005144,0.007438460174526,0.2679576448258646,0.018484967620457,0.0004054219576485,0.0448914150431498,0.0004349723182662,0.0071923697925453,0.0070233883185894,0.077832119500402,0.0005662907189972,0.0,0.000186053305566,0.0317927417754354,0.0224082246102382,0.116401637614867,0.0147113322384024,0.0,0.0009627779113793,0.0014889073855614,0.0115652897733279,0.4699667470233082,0.0120328803658141,0.013772125387324,0.0,0.000312382584872,0.0015430659747584,0.0057969671330986,0.0009545503639892,0.0,0.0,0.0237898328608603,0.0237898328608603,0.0,0.08611562519927385
R.RACG,0.0,0.0018049399640431,0.0,0.0,0.0,0.0,0.0001380812968179,0.00012769155693,0.0001015680143239,0.0,0.0093897212936163,0.0,0.00596295500566,0.0001711875183867,0.0,7.61434594360798e-05,0.0005375092843367,0.0003544060577282,0.0011878504721186,0.0,0.0,0.0,0.0,0.0,0.0184384051955425,0.0112803446578654,0.0128083161897128,0.0,0.0001409498490541,0.0,0.000120563219016,0.0002485655377329,0.0,0.0007138567714385,3.928458272224095e-05,0.0007564925854308,0.0044567061630084,0.0030593568702355,0.0004964409950018,0.0001449812759086,0.0,0.000853677792586,0.0025967914047577,0.0233672493088639,0.0114947996919854,0.0018426424337636,0.0004043855587976,0.0001503331887092,0.011691031476199,5.9913464727675586e-05,0.0761056099242489,0.0004263158558111,0.0,0.0,0.0002237195669362,8.939046541736049e-05,0.000389813526343,0.0012140462250377,8.138345946778357e-05,0.0422908441963095,9.020350943891888e-05,0.1548293827431786,0.0010809929283607,0.0,0.0008717781585934,0.0011612670979477,0.0057624465337107,0.00603359571555,0.0,0.0,0.0083571151877266,0.0004850007277647,0.0009627779113793,0.0,0.0435147269338517,0.1360878662846461,0.0001160828267225,0.0010237578315095,4.71481782589765e-05,0.006167029609059,0.000579173313279,0.0,0.0060715917444701,0.0,0.0,0.0,0.0345687992470725,0.0345687992470725,0.0,0.051668674407859605
R.RMFG,8.063972547027666e-05,0.003876887569857,0.002211180237649,0.0,0.0,0.0,4.7640666134923024e-05,0.0001671507870089,0.0,0.0,0.0077171495352967,0.0001110646100778,0.00553630812949,0.0003394789408452,0.0,0.0003742743181616,0.0045559501009214,0.0018152792113865,0.0066262269412089,0.0,9.317729400340867e-05,0.0006693178574195,0.0016790908943614,0.0005512495530526,0.0080794389365959,0.0335095044909593,0.059708381218426,0.0001322108840625,0.0007725600987883,0.000139585598075,0.0002766253942855,0.0001353829274488,0.0,0.0021520063429585,0.000656388156074,0.0070109222434438,0.0161001163988525,0.0114193767135443,0.0034399515188711,0.0,0.0001238444197158,0.0013740880238749,0.0212416258290951,0.0860520398930227,0.0732723833620469,0.0248698905542632,0.0006640371592022,0.000941317182356,0.0056307806722195,0.0009184294605243,0.0349665562243842,0.2778513227839826,4.7058030329355275e-05,0.000106916889244,0.0011263435485027,0.0060932276313878,0.0034923322418625,0.0009588590707691,0.0008675867089349,0.1557103831577186,0.0003276920836587,0.0838332717357325,0.0052569170183039,0.0001910431638308,0.001809460706922,0.0843035694219898,0.1561181303251003,0.1846825225969307,0.0001062180499799,0.0117348368669752,0.0033148876598521,0.0607898730507823,0.0014889073855614,0.0435147269338517,0.0,0.5660163522291309,0.002578825563634,0.0056721321760283,0.0099777721122766,0.0664028001603515,0.0020096435933859,0.0001069673600634,0.038558100529949,0.0020730631850851,0.0,0.0,0.0176824793785735,0.0176824793785735,0.0,0.09063839611707025
R.SFG,5.7063393233490345e-05,0.0198132152392673,0.0117038227276757,0.0,0.0,5.909496772856917e-05,0.000284609860537,0.0003819391877888,0.0006701830885363,9.152216686339006e-05,0.0058189095888762,0.0001823832308053,0.0031437607361396,0.0002521819263727,0.0,0.0052305498659173,0.0126666280705012,0.0012915510749932,0.0058917387278345,0.0,0.001110375758373,0.0080641297347177,0.0185605395347051,0.001891430980639,0.0117920969439673,0.0483402036552625,0.1495057064197818,0.0006382033051231,0.0008997430768515,0.0009384156587962,0.000164052391407,2.9661791815611294e-05,3.9022441508089827e-05,0.0050719747369987,0.0020370536114348,0.0294281773357223,0.0367231567391513,0.0219577888515738,0.0098437953433515,0.0003710859773968,0.0,0.0013660623814875,0.086247068879291,0.1139675902888175,0.0858302329633927,0.0480093789156609,0.0031285786907458,0.0004760994045306,0.0026678677228262,0.0006366797736112,0.2302108661686778,0.2597376552771057,0.0001301476960568,4.145979574276781e-05,0.0004278989066091,0.0058665204989889,0.0011180121103036,0.0035584670036053,0.0004135449099773,0.0178143096340611,0.0002604428868284,0.2409290797879981,0.0026682269603523,0.0002411968524108,0.1379435856700636,0.0404604297207177,0.0113224232362098,0.0255396198779439,0.0003410608040093,0.0169388548035457,0.1076248436741762,0.2106106664227186,0.0115652897733279,0.1360878662846461,0.5660163522291309,0.0,0.0090515124366936,0.0022971295356856,0.0104016335307535,0.0253182170606588,0.0001420794735444,0.0001542724363457,0.0240147682041981,0.0041254574019003,0.0,0.0,0.015253813429159,0.015253813429159,0.0,0.08622668211479696
R.SPG,0.0007361747005665,0.0001479249459882,6.493005923832726e-05,0.0033915686557831,0.0,0.0030450092643775,0.0030445143577837,0.0046449106609754,0.0096777173807938,0.0105657790916769,0.0,0.0029838796335815,0.0004955269333039,0.0014813062498722,0.0003430177349904,0.00094669759837,0.0002431162534368,0.0,0.0,0.002954536149373,0.0017536536855089,0.001516168163653,0.0023061697288054,0.0183399146791711,0.0009347245578465,0.0002034887957418,0.0017475926321686,0.0108511137691589,0.0050900842528561,0.0043816456265325,0.0,5.566829998163817e-05,0.0006775160579418,0.002706925264709,0.0004461145491411,0.0182105272136361,0.0009091867794474,0.0043230206323277,0.0024822940620342,0.0031659746459189,0.000235174371826,0.0,0.0504145293784501,0.0045542954155233,0.021787981939478,0.0128965601322027,0.0144551501257397,0.0019745549791242,4.045309860155895e-05,0.0032398799586009,0.0008801414945386,0.0050430538458772,0.1804096618303268,6.399442098448712e-05,0.0100855238864191,0.3622120006025643,0.0170929742921991,0.0238510124243546,0.1117382633058854,0.0002166856893664,0.0137962680254003,0.0001774401175207,0.01951486383367,0.0037125574893702,0.0481528047025677,0.0008605068576227,0.0001478246814455,0.0002278786246046,0.0205863746840148,0.1728100669984326,0.009237163695601,0.0431086758199091,0.4699667470233082,0.0001160828267225,0.002578825563634,0.0090515124366936,0.0,0.0169122214437472,0.1043366524852771,0.0,0.0001328092705004,0.0039933689636158,0.0144856911522515,0.0014172467516199,0.0,0.0,0.0100505834497328,0.0100505834497328,0.0,0.07540624166989564
R.STG,6.444710502100199e-05,0.0,8.726019782200094e-05,0.0003146295411178,0.0,0.0006972069119423,0.001230626376218,0.0014350320144591,0.0036284676621087,0.0015072293611556,5.5701503038818826e-05,0.0003701296931417,0.0008986202341852,0.0004225449516575,0.0001268751889819,0.0002594651201591,0.0,0.0,5.026387058977209e-05,0.0005068288592972,0.0004114601743823,0.0004558683147027,0.0008315598240723,0.0043701605043911,0.0002820118643356,0.0004101204762855,0.0006134393969314,0.0027135980689893,0.0012960588082119,0.0015594326197807,0.0,0.0,0.0002349116005865,0.0007231707702925,0.0002165394981522,0.0056843434711173,0.000188531672999,0.0015082819415182,0.0002735287185802,0.0004651808851373,0.0001023004368328,9.32142192789951e-05,0.0112583834660771,0.0032638621792023,0.0385263607119458,0.0085431035898248,0.007771306911514,0.0104878013443734,0.000572455990832,0.074070212189467,7.685958818735504e-05,0.0007353064750191,0.0007886106159461,0.0015744206898005,0.0097706946743538,0.0273943639914474,0.0337227108239979,0.0040566096498565,0.0124757653310692,0.0112219681760518,0.0024993609656878,0.0023447119878454,0.2598760659431824,0.0015255780983414,0.000455628923195,0.0009746859868808,0.0013857931370899,0.0017943243745705,0.0018787140830096,0.0040085020227325,0.0008263457673236,0.0027387030308737,0.0120328803658141,0.0010237578315095,0.0056721321760283,0.0022971295356856,0.0169122214437472,0.0,0.1264326370665388,0.000407707240433,0.0502244372649574,0.1242659258861389,0.1414009415381188,0.0002947570877574,0.0,0.0,0.0210421622985202,0.0210421622985202,0.0,0.08564534927199366
R.SMG,0.0,9.10095580072088e-05,0.0003799615275272,0.0,0.0,0.0005701080060474,0.0015055669235496,0.0008254137318006,0.0030119818683872,0.0004927331549318,0.0,0.0002518962062808,0.0002996300292593,0.0004769255414916,7.346777821921115e-05,0.0005195942362867,9.414762709845984e-05,0.0,4.500708436689176e-05,6.611381883310115e-05,0.0011078702238148,0.0015967488151999,0.0014701689523851,0.0040528314388578,0.0006666275444083,7.585536407646837e-05,0.0028470848013438,0.0035890496950658,0.0016975771037907,0.0021895863306926,0.0,0.0,0.0003654419935597,0.0016806553738966,0.0,0.0147955234454238,0.0013424107286405,0.0032065539125169,0.0012804723807209,0.0013064980666396,0.0001935512257319,0.0,0.026018237024678,0.0051304473845698,0.0363393530910766,0.0177737674086055,0.0057224412961934,0.0006890772610687,0.0001552930121475,0.0613185259536893,0.0008149128105524,0.0070462883440185,0.0002168805735699,0.0,0.0008554590370308,0.2408420531702437,0.0068741340916467,0.006135776816902,0.0009680392598543,0.0001867600925629,0.0002253092547249,0.000138824556486,0.0293922181785789,0.0008664273392849,0.0067187926363473,0.0115468581860054,4.524903218410762e-05,0.0010944246729658,0.0003193491764647,0.2895597629833343,0.0048747734814488,0.0522320831368454,0.013772125387324,4.71481782589765e-05,0.0099777721122766,0.0104016335307535,0.1043366524852771,0.1264326370665388,0.0,0.0,0.000130870849228,0.0141507091074658,0.0785696913128359,0.0003807762914454,0.0,0.0,0.0172756882704331,0.0172756882704331,0.0,0.0869268366884244
R.FP,0.0,0.0002156286119266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033038128217691,0.0,0.0023124660585744,0.0,0.0,0.0,4.672357379808163e-05,0.0003569801600393,0.0001722553460856,0.0,0.0,0.0,0.0,5.7903437821831305e-05,0.0009976906942714,0.003776821510489,0.0020021763525552,0.0,4.726178557872584e-05,0.0,0.0001676784042262,0.0,0.0,7.966916426261894e-05,0.0,0.0002328101729421,0.0006686177581049,0.000677044176238,0.0,0.0,0.0,0.0002237208161243,0.0,0.005366154468128,0.0023915278132782,5.198157300069553e-05,0.0,0.0,0.0015848846242189,0.0,0.0,0.0,0.0,0.0,3.757954599223561e-05,0.0,0.0001385828295398,0.0,0.0001130807670573,0.1104143867301507,8.11506361548311e-05,0.2360350406327233,4.684171078244745e-05,0.0,0.0,0.0,0.0015755606843623,0.0010243344024164,0.0,0.0,0.0,6.777051741552064e-05,0.0,0.006167029609059,0.0664028001603515,0.0253182170606588,0.0,0.000407707240433,0.0,0.0,0.0003341528844275,0.0,0.001150310288224,0.0,0.0,0.0,0.0168175654432021,0.0168175654432021,0.0,0.09300586888235465
R.TP,0.0,0.0,0.0,0.0,0.0,0.0,0.0001304494998978,3.091738334603168e-05,3.431334641194944e-05,9.014157143497856e-05,0.0003076428068199,0.0,5.5781183134382435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001437527121012,0.0,0.0001359535493237,0.0002671122585572,0.0001662569693996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000236578350607,3.0440012456315215e-05,0.0001647796035343,0.0,0.0,0.0,0.0,0.001541361387012,0.0008822095815341,0.0095155692227349,0.0017206752432082,0.0053125993200546,0.0707032707825095,0.0009259283221073,4.112939816755743e-05,9.92184544761183e-05,0.0,2.9608055003002944e-05,0.0812727434463561,0.0745893292159911,0.0004843920128949,0.0401611843219005,0.000144424275615,0.0005172451254225,0.0067019656021516,0.0004244682523228,0.0010484153957765,0.0338155902156101,0.0009973193088437,0.0,0.0001883774543936,0.0006482441413479,0.0010227447327319,0.0001960087878468,0.0,0.0,0.0,0.000312382584872,0.000579173313279,0.0020096435933859,0.0001420794735444,0.0001328092705004,0.0502244372649574,0.000130870849228,0.0003341528844275,0.0,0.0,0.0439287137413979,0.0,0.0,0.0,0.0227641105991009,0.0227641105991009,0.0,0.06368640384661119
R.TTG,0.0,0.0,0.0,0.0,0.0,7.634348160453942e-05,0.000160002078277,0.0,0.0006831435452545,0.0001212647177834,0.0,0.0,0.0,0.0,0.0,6.73658818597896e-05,0.0,0.0,0.0,0.0,0.00010991530997,7.039219025715416e-05,0.0001601130713539,0.0003329896658298,3.544907925094959e-05,0.0,9.165408112502644e-05,0.0003250225325155,7.066106622445206e-05,0.0,0.0,0.0,0.0,0.0001508491287336,0.0,0.0009978003331559,0.0,5.525701657280094e-05,6.69984105547566e-05,0.0001668065687064,0.0,0.0,0.0023493607743133,0.0003054360454638,0.0069262000771744,0.0010994679023389,0.0002949879594403,6.265537101715433e-05,0.0001051144484309,0.0017052838664791,4.341707794480048e-05,0.0,0.0001161329789085,0.0,0.0,0.0024207489367983,0.0005516152754943,0.0011201209135889,0.0001858038553786,0.0,6.75509282545851e-05,7.287496786722276e-05,0.0014890646963599,0.0,0.0,6.0376667289938494e-05,0.0,0.0,5.291551670374382e-05,0.0008770851839022,0.000120597522807,0.000961813708358,0.0015430659747584,0.0,0.0001069673600634,0.0001542724363457,0.0039933689636158,0.1242659258861389,0.0141507091074658,0.0,0.0,0.0,0.0301868236698637,0.000105317924876,0.0,0.0,0.032587649961286,0.032587649961286,0.0,0.08539891269027101
R.IN,4.550799068427173e-05,0.0005535140450023,0.0002567044253566,0.0001831225491945,0.0,0.0006354308245026,0.0009696399477398,0.0005982827842828,0.0022219819597669,0.0005908885286237,0.0011413443330847,0.0004346187165698,0.0029485087498838,0.0002822578946443,8.270500631860477e-05,0.0004207061721442,0.0012073129274666,0.0001940451076293,0.0011100594458461,0.0004326142802332,0.0006917751995585,0.0005982088251066,0.0012864685414559,0.0028325033076474,0.0015583681051458,0.0027731792062367,0.0060760356568507,0.001578530294104,0.0010921402483192,0.0009929125643346,9.64759543696954e-05,0.0,7.248475771823178e-05,0.002360631043346,0.0012045331544844,0.0143883998347155,0.003140182905772,0.0025026961204503,0.0019634857786813,0.0011463147872946,4.393825007581624e-05,0.0002144327406387,0.0904061741796799,0.0448134307765328,0.2920682503560341,0.0465234921537859,0.0141573039877556,0.0544713668584882,0.014003754860277,0.0033076363330348,0.0016389598074811,0.0047079688136808,0.0005863471361226,0.0038853050010775,0.0062124447760165,0.0117008386418355,0.0247156410486657,0.0028109032307881,0.0075227533877117,0.117600254817354,0.0030734827977108,0.0207197996956155,0.0363946415292558,0.0019012221928764,0.003539346174042,0.0550676607434376,0.0136648735780818,0.0616280737831993,0.0012528206393465,0.0508313489100701,0.002452593601511,0.0453950334818303,0.0057969671330986,0.0060715917444701,0.038558100529949,0.0240147682041981,0.0144856911522515,0.1414009415381188,0.0785696913128359,0.001150310288224,0.0439287137413979,0.0301868236698637,0.0,0.0054326649639215,0.0,0.0,0.0336418639175839,0.0336418639175839,0.0,0.06821108492807328
